# Observation File: northHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Outflow [mol/h]
# Region: North_Typ1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Outflow [mol/h]
# Region: North_Typ2_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Outflow [mol/h]
# Region: North_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Depth to Water [m]
# Region: North_Typ1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Depth to Water [m]
# Region: North_Typ2_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Depth to Water [m] 
# Region: North_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Saturation
# Region: North_Typ1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Saturation
# Region: North_Typ2_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Saturation
# Region: North_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Exfiltration [mol/h]
# Region: North_Typ1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Exfiltration [mol/h]
# Region: North_Typ2_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Exfiltration [mol/h]
# Region: North_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical1 Reach Water Content [mol]
# Region: North_Typ1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Typical2 Reach Water Content [mol]
# Region: North_Typ2_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: North Wet Reach Water Content [mol]
# Region: North_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# =============================================================================
"time [s]","North Typical1 Reach Outflow [mol/h]","North Typical2 Reach Outflow [mol/h]","North Wet Reach Outflow [mol/h]","North Typical1 Reach Depth to Water [m]","North Typical2 Reach Depth to Water [m]","North Wet Reach Depth to Water [m] ","North Typical1 Reach Saturation","North Typical2 Reach Saturation","North Wet Reach Saturation","North Typical1 Reach Exfiltration [mol/h]","North Typical2 Reach Exfiltration [mol/h]","North Wet Reach Exfiltration [mol/h]","North Typical1 Reach Water Content [mol]","North Typical2 Reach Water Content [mol]","North Wet Reach Water Content [mol]"
3.818880000000e+07,1.680385613665e+05,-2.115714552706e+04,-1.037550972643e+05,9.818620368092e-01,9.348397758730e-01,8.367001291471e-01,9.963979186721e-01,9.966112061975e-01,9.971408918753e-01,6.422600916334e+04,2.117834576993e+04,8.303161787957e+04,6.625469277997e+09,2.837868922276e+09,6.268257269077e+09
3.819240000000e+07,1.685633853129e+05,-2.124201681333e+04,-1.040537933410e+05,9.818620368092e-01,9.348397758730e-01,8.364647959047e-01,9.963940800263e-01,9.966078699439e-01,9.971386149737e-01,6.438114204876e+04,2.126124401492e+04,8.322873686099e+04,6.625439143440e+09,2.837856752918e+09,6.268240159934e+09
3.819600000000e+07,1.689601557275e+05,-2.130756203568e+04,-1.042846824525e+05,9.818620368092e-01,9.348397758730e-01,8.364647959047e-01,9.963902264095e-01,9.966045248392e-01,9.971363096132e-01,6.449329881864e+04,2.132306255541e+04,8.338014437877e+04,6.625408907132e+09,2.837844554131e+09,6.268222856534e+09
3.819960000000e+07,1.692563682358e+05,-2.135633268704e+04,-1.044603839303e+05,9.818620368092e-01,9.348397758730e-01,8.364647959047e-01,9.963863626385e-01,9.966011760870e-01,9.971339808125e-01,6.457131676746e+04,2.136848375292e+04,8.349526236938e+04,6.625378604787e+09,2.837832344746e+09,6.268205394489e+09
3.820320000000e+07,1.694710415538e+05,-2.139101159962e+04,-1.045908080387e+05,9.818620368092e-01,9.348397758730e-01,8.364647959047e-01,9.963824925521e-01,9.965978272160e-01,9.971316326361e-01,6.462133497248e+04,2.140026910525e+04,8.358093364389e+04,6.625348264675e+09,2.837820137401e+09,6.268187802557e+09
3.820680000000e+07,3.936886905797e+05,-1.140223700026e+05,-3.374371377969e+05,9.717375069551e-01,9.194202171587e-01,8.216119636728e-01,9.964649288737e-01,9.966741528481e-01,9.972027581803e-01,-6.038803266372e+05,-2.642489711160e+05,-4.532586475476e+05,6.625985549491e+09,2.838092781204e+09,6.268706826930e+09
3.821040000000e+07,4.497640332238e+05,-5.788215730768e+04,-2.527359148699e+05,9.751075512734e-01,9.220763969567e-01,8.240492056271e-01,9.964586638255e-01,9.966681533767e-01,9.971979009232e-01,8.047940777470e+04,2.969071948098e+04,1.010083900765e+05,6.625937487991e+09,2.838071132923e+09,6.268671182563e+09
3.821400000000e+07,2.585869623605e+05,-2.926863576346e+04,-1.360649722604e+05,9.761039148012e-01,9.237217932966e-01,8.219772097680e-01,9.964528944514e-01,9.966629048444e-01,9.971935871208e-01,7.717480981674e+04,2.759372761577e+04,9.604250585410e+04,6.625892996797e+09,2.838052213216e+09,6.268639594274e+09
3.821760000000e+07,2.131853905284e+05,-2.692314942504e+04,-1.229458329522e+05,9.774805542724e-01,9.115388937244e-01,8.249210745421e-01,9.964473740514e-01,9.966580133711e-01,9.971895215522e-01,7.531190184328e+04,2.658855443283e+04,9.400836515218e+04,6.625850320960e+09,2.838034572193e+09,6.268609789234e+09
3.822120000000e+07,1.977099541341e+05,-2.593073596115e+04,-1.186110542640e+05,9.774805542724e-01,9.127982982645e-01,8.270134740877e-01,9.964419203975e-01,9.966532623955e-01,9.971855324746e-01,7.375354753098e+04,2.577481461670e+04,9.232410321567e+04,6.625808082833e+09,2.838017432153e+09,6.268580514450e+09
3.822480000000e+07,1.918199140625e+05,-2.536723071774e+04,-1.166064734665e+05,9.778834162469e-01,9.138192076783e-01,8.280098794840e-01,9.964366127323e-01,9.966486915884e-01,9.971816786670e-01,7.273748745796e+04,2.527454783488e+04,9.134141207247e+04,6.625766920902e+09,2.838000936414e+09,6.268552207696e+09
3.822840000000e+07,1.801450764505e+05,-2.260162200059e+04,-1.077249914900e+05,9.781777986392e-01,9.150035033477e-01,8.314302751016e-01,9.964288392278e-01,9.966418841577e-01,9.971757451606e-01,6.699234790364e+04,2.210154461893e+04,8.301597722119e+04,6.625706619015e+09,2.837976431151e+09,6.268508673333e+09
3.823200000000e+07,1.575116053767e+05,-1.748824254283e+04,-9.058677363314e+04,9.794820464175e-01,9.233599666208e-01,8.334770247973e-01,9.964164643857e-01,9.966308288530e-01,9.971658878584e-01,5.683096510162e+04,1.655672332907e+04,6.827459924944e+04,6.625610654658e+09,2.837936730114e+09,6.268436435601e+09
3.823560000000e+07,1.343453462785e+05,-1.327829017867e+04,-7.559597274998e+04,9.817213025369e-01,9.249275041419e-01,8.344083265848e-01,9.964011957061e-01,9.966170744865e-01,9.971535428369e-01,4.871706146221e+04,1.251485341862e+04,5.802487149709e+04,6.625492248154e+09,2.837887393147e+09,6.268346013307e+09
3.823920000000e+07,7.391243064044e+04,-4.412665703796e+02,-2.931662249691e+04,9.863770464514e-01,9.445869842809e-01,8.413030756727e-01,9.963692636125e-01,9.965869480427e-01,9.971265003928e-01,1.510539817722e+04,-2.102464266604e+03,1.333250216480e+04,6.625244824448e+09,2.837779502030e+09,6.268148123449e+09
3.824280000000e+07,6.109442823167e+04,-1.592908420523e+03,-3.062570898836e+04,9.867448396540e-01,9.431377652136e-01,8.398247852556e-01,9.963472147793e-01,9.965667468178e-01,9.971083572206e-01,2.621792249560e+04,1.808223267856e+03,3.059258748109e+04,6.625073820260e+09,2.837707224048e+09,6.268015431575e+09
3.824640000000e+07,7.277542593555e+04,-5.121661650540e+03,-4.486808652728e+04,9.942130334021e-01,9.444258451396e-01,8.398737155137e-01,9.963320388261e-01,9.965532532104e-01,9.970963037872e-01,3.554089931607e+04,5.872681437727e+03,4.481859433577e+04,6.624955887680e+09,2.837658874549e+09,6.267927113471e+09
3.825000000000e+07,1.004482168858e+05,-1.135465826999e+04,-6.691192585548e+04,9.935259057284e-01,9.424646431506e-01,8.385474297552e-01,9.963242087908e-01,9.965465478472e-01,9.970906758428e-01,4.774626830010e+04,1.259661979411e+04,6.257826943389e+04,6.624894751003e+09,2.837634757617e+09,6.267885655729e+09
3.825360000000e+07,1.311408930699e+05,-1.692879764078e+04,-8.739464465182e+04,9.923399722118e-01,9.410898837309e-01,8.381696935978e-01,9.963213223897e-01,9.965443373986e-01,9.970892794340e-01,5.777347561265e+04,1.793974634742e+04,7.637579874791e+04,6.624871871542e+09,2.837626689092e+09,6.267875051932e+09
3.825720000000e+07,1.471926395578e+05,-1.839290749089e+04,-9.446447377265e+04,9.918129333424e-01,9.398018038049e-01,8.381696935978e-01,9.963182762850e-01,9.965419152398e-01,9.970876860861e-01,5.892182651640e+04,1.862741682335e+04,7.790491876907e+04,6.624847786139e+09,2.837617834104e+09,6.267862950119e+09
3.826080000000e+07,1.543249856128e+05,-1.894150135451e+04,-9.698046959087e+04,9.915252420598e-01,9.389773779323e-01,8.381696935978e-01,9.963151236900e-01,9.965393632918e-01,9.970859651759e-01,5.967096297620e+04,1.902821011527e+04,7.882456309286e+04,6.624822919733e+09,2.837608511442e+09,6.267849929993e+09
3.826440000000e+07,1.574592873519e+05,-1.924434374267e+04,-9.817137556852e+04,9.915252420598e-01,9.389773779323e-01,8.378246679800e-01,9.963118981798e-01,9.965367242894e-01,9.970841563571e-01,6.018205330064e+04,1.929380497032e+04,7.943152095461e+04,6.624797521925e+09,2.837598877298e+09,6.267836283312e+09
3.826800000000e+07,1.590615091334e+05,-1.944578911855e+04,-9.889897757140e+04,9.915252420598e-01,9.389773779323e-01,8.378246679800e-01,9.963086210399e-01,9.965340239770e-01,9.970822825449e-01,6.053984312422e+04,1.947996689737e+04,7.986062020621e+04,6.624771749744e+09,2.837589024429e+09,6.267822175537e+09
3.827160000000e+07,1.600395257595e+05,-1.958866657646e+04,-9.939915459779e+04,9.915252420598e-01,9.389773779323e-01,8.378246679800e-01,9.963053068436e-01,9.965312798737e-01,9.970803593221e-01,6.079471719457e+04,1.961389062735e+04,8.016888720649e+04,6.624745710964e+09,2.837579015635e+09,6.267807719764e+09
3.827520000000e+07,1.607033231349e+05,-1.969217751561e+04,-9.975889228546e+04,9.915252420598e-01,9.389773779323e-01,8.375146746218e-01,9.963019656008e-01,9.965285045123e-01,9.970783973713e-01,6.097642034658e+04,1.971120918096e+04,8.039495516855e+04,6.624719479058e+09,2.837568895829e+09,6.267792992820e+09
3.827880000000e+07,1.611735632867e+05,-1.976753352352e+04,-1.000218162968e+05,9.915252420598e-01,9.362568844737e-01,8.367001291471e-01,9.962986047657e-01,9.965257069993e-01,9.970764044437e-01,6.110410236350e+04,1.978199639634e+04,8.056192649307e+04,6.624693109128e+09,2.837558697709e+09,6.267778050316e+09
3.828240000000e+07,1.615093281272e+05,-1.982178917943e+04,-1.002143775043e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962952300600e-01,9.965228942260e-01,9.970743863721e-01,6.119076399504e+04,1.983268483340e+04,8.068533654810e+04,6.624666643513e+09,2.837548446071e+09,6.267762933971e+09
3.828600000000e+07,1.617483385945e+05,-1.985984014672e+04,-1.003585205859e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962918459659e-01,9.965200713629e-01,9.970723468699e-01,6.124533152561e+04,1.986790451556e+04,8.078192598097e+04,6.624640115363e+09,2.837538159570e+09,6.267747670059e+09
3.828960000000e+07,1.619117598393e+05,-1.988522222063e+04,-1.004610273431e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962884560898e-01,9.965172423666e-01,9.970702899278e-01,6.127424565699e+04,1.989100771967e+04,8.084955247416e+04,6.624613551342e+09,2.837527852515e+09,6.267732287283e+09
3.829320000000e+07,1.620136730732e+05,-1.990049350036e+04,-1.005289158646e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962850633501e-01,9.965144103085e-01,9.970682188402e-01,6.128239063832e+04,1.990441332195e+04,8.089400641534e+04,6.624586973021e+09,2.837517536009e+09,6.267716809050e+09
3.829680000000e+07,1.620651327836e+05,-1.990752591419e+04,-1.005684858277e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962816701314e-01,9.965115776266e-01,9.970661363612e-01,6.127347995494e+04,1.990989444100e+04,8.091951901913e+04,6.624560398012e+09,2.837507218852e+09,6.267701254908e+09
3.830040000000e+07,1.620749260273e+05,-1.990780806204e+04,-1.005846996714e+05,9.905840459518e-01,9.362568844737e-01,8.367001291471e-01,9.962782784256e-01,9.965087464250e-01,9.970640448442e-01,6.125032320137e+04,1.990888432582e+04,8.092926757466e+04,6.624533841008e+09,2.837496908663e+09,6.267685641514e+09
3.830400000000e+07,1.418629831006e+05,-1.451088295508e+04,-8.307580823214e+04,9.947204166722e-01,9.405449154534e-01,8.375146746218e-01,9.962684801614e-01,9.964999387964e-01,9.970564364160e-01,4.922702602701e+04,1.353108323523e+04,6.331237076979e+04,6.624457696914e+09,2.837465202633e+09,6.267629683149e+09
3.830760000000e+07,1.129610899628e+05,-8.511409298674e+03,-6.233807941497e+04,9.964872416534e-01,9.418329953795e-01,8.391085609999e-01,9.962532567263e-01,9.964860471687e-01,9.970441144626e-01,3.730426824726e+04,7.374077885868e+03,4.756097078990e+04,6.624339564029e+09,2.837415332221e+09,6.267539309104e+09
3.831120000000e+07,8.063424093340e+04,-2.616940547623e+03,-4.073389338529e+04,9.964872416534e-01,9.444258451396e-01,8.462610441853e-01,9.962326539917e-01,9.964669424429e-01,9.970270802045e-01,2.471254788700e+04,1.429995566822e+03,3.112221321140e+04,6.624179780341e+09,2.837346845095e+09,6.267414546160e+09
3.831480000000e+07,5.046108168464e+04,0.000000000000e+00,-2.267178505151e+04,9.978609949523e-01,9.495031785530e-01,8.484256648128e-01,9.962077199115e-01,9.964429391461e-01,9.970061677395e-01,1.317906284683e+04,-6.791548706379e+02,1.660629147754e+04,6.623986439847e+09,2.837260892255e+09,6.267261476343e+09
3.831840000000e+07,2.761246509756e+04,0.000000000000e+00,-1.153124219387e+04,1.000852631618e+00,9.574506981247e-01,8.559169928346e-01,9.961801571317e-01,9.964158024299e-01,9.969826629383e-01,4.861016041560e+03,-1.237587109210e+03,7.674836779989e+03,6.623772701962e+09,2.837163839005e+09,6.267089485695e+09
3.832200000000e+07,1.152688693530e+04,0.000000000000e+00,-5.217667020972e+03,1.003294514545e+00,9.628664236767e-01,8.590509950244e-01,9.961503471103e-01,9.963861132789e-01,9.969568194380e-01,-1.389795536332e+03,-2.427814468602e+03,2.759594604066e+03,6.623541539569e+09,2.837057757957e+09,6.266900422296e+09
3.832560000000e+07,8.694401120855e+03,0.000000000000e+00,-5.478853215162e+03,1.003933523615e+00,9.628664236767e-01,8.644177819577e-01,9.961249580530e-01,9.963610840701e-01,9.969353041430e-01,1.782760545991e+03,-1.891679817822e+03,6.277877388819e+03,6.623344525378e+09,2.836968323587e+09,6.266743190109e+09
3.832920000000e+07,1.286549498438e+04,0.000000000000e+00,-1.036338902382e+04,1.003621977272e+00,9.632547583707e-01,8.668256446628e-01,9.961052215830e-01,9.963419401259e-01,9.969191807766e-01,6.267505115659e+03,-9.862801704913e+02,1.287254973879e+04,6.623191125725e+09,2.836899835453e+09,6.266625123659e+09
3.833280000000e+07,3.284242489625e+04,0.000000000000e+00,-2.496500823636e+04,1.007345007525e+00,9.587829466635e-01,8.646053557058e-01,9.960938449976e-01,9.963315773687e-01,9.969108092966e-01,1.851237385927e+04,1.051048359257e+03,2.943133410277e+04,6.623102309204e+09,2.836862640563e+09,6.266563464922e+09
3.833640000000e+07,6.136814660898e+04,-2.778217471110e+03,-4.501799455279e+04,1.006621630349e+00,9.560421677939e-01,8.606577665835e-01,9.960896817676e-01,9.963281567642e-01,9.969088086612e-01,3.178351096907e+04,6.001423134938e+03,4.882857735279e+04,6.623069268142e+09,2.836850243575e+09,6.266548213001e+09
3.834000000000e+07,8.941582555865e+04,-5.966646351675e+03,-6.220766350597e+04,1.006085545365e+00,9.524589685329e-01,8.559700814510e-01,9.960893803689e-01,9.963286340567e-01,9.969100513725e-01,4.068785218886e+04,9.291089599168e+03,6.130292273420e+04,6.623066146994e+09,2.836851702079e+09,6.266556606769e+09
3.834360000000e+07,1.056901934023e+05,-8.903410817158e+03,-7.005387849108e+04,1.004993487085e+00,9.485944023147e-01,8.536294811545e-01,9.960888267303e-01,9.963289365926e-01,9.969109701872e-01,4.260162093638e+04,9.720672919040e+03,6.350602342732e+04,6.623061150692e+09,2.836852494971e+09,6.266562631405e+09
3.834720000000e+07,1.146197452330e+05,-1.057904774277e+04,-7.423846198245e+04,1.004993487085e+00,9.485944023147e-01,8.533920266102e-01,9.960880815534e-01,9.963288703567e-01,9.969116635170e-01,4.401052020890e+04,1.092214074245e+04,6.496437589816e+04,6.623054744434e+09,2.836851960915e+09,6.266567041242e+09
3.835080000000e+07,1.197928997798e+05,-1.144924800795e+04,-7.675112488387e+04,1.003892170634e+00,9.485944023147e-01,8.533920266102e-01,9.960871855337e-01,9.963285873374e-01,9.969121758257e-01,4.512592720108e+04,1.160483973758e+04,6.606523809812e+04,6.623047228239e+09,2.836850659344e+09,6.266570165978e+09
3.835440000000e+07,1.231340002750e+05,-1.202582359333e+04,-7.845405689377e+04,1.003449824313e+00,9.460927574966e-01,8.533920266102e-01,9.960861641492e-01,9.963281375295e-01,9.969125385879e-01,4.603319208180e+04,1.213095814650e+04,6.694260652240e+04,6.623038788310e+09,2.836848769783e+09,6.266572233230e+09
3.835800000000e+07,1.255475808751e+05,-1.246902915175e+04,-7.974137064861e+04,1.002199374994e+00,9.460927574966e-01,8.533920266102e-01,9.960850351901e-01,9.963275550355e-01,9.969127740745e-01,4.679239033567e+04,1.255216762335e+04,6.766283471489e+04,6.623029554884e+09,2.836846413072e+09,6.266573401859e+09
3.836160000000e+07,1.274454095850e+05,-1.282958750450e+04,-8.078055203666e+04,1.002199374994e+00,9.460927574966e-01,8.533920266102e-01,9.960838119897e-01,9.963268632547e-01,9.969128985478e-01,4.744517218878e+04,1.289870063422e+04,6.826654138190e+04,6.623019624776e+09,2.836843671862e+09,6.266573787301e+09
3.836520000000e+07,1.290146252643e+05,-1.313026801384e+04,-8.166154410302e+04,1.002199374994e+00,9.460927574966e-01,8.533920266102e-01,9.960825068023e-01,9.963260798127e-01,9.969129219693e-01,4.800091160897e+04,1.318870653835e+04,6.880083435258e+04,6.623009087987e+09,2.836840608662e+09,6.266573459425e+09
3.836880000000e+07,1.303504729170e+05,-1.338565301935e+04,-8.241814311382e+04,1.001280780981e+00,9.448333529566e-01,8.533920266102e-01,9.960811295343e-01,9.963252179312e-01,9.969128546128e-01,4.847959007803e+04,1.343590487826e+04,6.926350319686e+04,6.622998017163e+09,2.836837270455e+09,6.266572490806e+09
3.837240000000e+07,1.314968024894e+05,-1.360509252962e+04,-8.306976660223e+04,1.001280780981e+00,9.442017051855e-01,8.530663277338e-01,9.960796885423e-01,9.963242881321e-01,9.969127056928e-01,4.889476828462e+04,1.364852618541e+04,6.966248464401e+04,6.622986473693e+09,2.836833694571e+09,6.266570946723e+09
3.837600000000e+07,1.324880106973e+05,-1.379506757705e+04,-8.363510455238e+04,1.000827771814e+00,9.442017051855e-01,8.530663277338e-01,9.960781907766e-01,9.963232983010e-01,9.969124827215e-01,4.925714401309e+04,1.383272336144e+04,7.001107872928e+04,6.622974508672e+09,2.836829909045e+09,6.266568880102e+09
3.837960000000e+07,1.333527677047e+05,-1.396111837782e+04,-8.412999622428e+04,1.000827771814e+00,9.442017051855e-01,8.523754915902e-01,9.960766421125e-01,9.963222557641e-01,9.969121920430e-01,4.957509117359e+04,1.399409451283e+04,7.031836059669e+04,6.622962165397e+09,2.836825940133e+09,6.266566335694e+09
3.838320000000e+07,1.341117933924e+05,-1.410735782731e+04,-8.456642992246e+04,1.000827771814e+00,9.442017051855e-01,8.518245190779e-01,9.960750476109e-01,9.963211664481e-01,9.969118391298e-01,4.985451865442e+04,1.413640545838e+04,7.059084451213e+04,6.622949481057e+09,2.836821808869e+09,6.266563352082e+09
3.838680000000e+07,1.347814572947e+05,-1.423674907496e+04,-8.495347073579e+04,1.000178034369e+00,9.442017051855e-01,8.518245190779e-01,9.960734116981e-01,9.963200352673e-01,9.969114288121e-01,5.010080236420e+04,1.426243771980e+04,7.083358927990e+04,6.622936488314e+09,2.836817532673e+09,6.266559963270e+09
3.839040000000e+07,1.144207078303e+05,-8.638096945727e+03,-6.709335198263e+04,1.001967908655e+00,9.457352076932e-01,8.531305459231e-01,9.960646988242e-01,9.963122737699e-01,9.969048636736e-01,3.731133800768e+04,7.557380832058e+03,5.281841414769e+04,6.622868749685e+09,2.836789531819e+09,6.266511585408e+09
3.839400000000e+07,8.056013311174e+04,-2.121699654528e+03,-4.215297008879e+04,1.002922561535e+00,9.488547171733e-01,8.553734661446e-01,9.960483492922e-01,9.962969696365e-01,9.968915725246e-01,2.196618375060e+04,8.422491698412e+02,3.200802783462e+04,6.622741928601e+09,2.836734592623e+09,6.266414132360e+09
3.839760000000e+07,4.381205035028e+04,0.000000000000e+00,-1.922003602466e+04,1.010174905122e+00,9.623598287134e-01,8.585053267442e-01,9.960249299837e-01,9.962738406619e-01,9.968718185352e-01,6.404967233127e+03,-1.210144050932e+03,1.158953926427e+04,6.622560387440e+09,2.836651763677e+09,6.266269521952e+09
3.840120000000e+07,1.268944654897e+04,0.000000000000e+00,-4.693709765456e+03,1.012799962511e+00,9.734923084356e-01,8.691311016466e-01,9.959942369170e-01,9.962427434293e-01,9.968447224425e-01,-7.056463445253e+03,-3.791012260767e+03,-7.687682034765e+02,6.622322566123e+09,2.836540640029e+09,6.266071298172e+09
3.840480000000e+07,0.000000000000e+00,0.000000000000e+00,-3.227282706484e+01,1.018954477633e+00,9.784334494307e-01,8.781626665737e-01,9.959577093514e-01,9.962064507763e-01,9.968115927146e-01,-8.204403433572e+03,-6.338940828212e+03,-2.415891506750e+03,6.622039769437e+09,2.836411079165e+09,6.265829505656e+09
3.840840000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.022583677901e+00,9.865185508495e-01,8.888447258440e-01,9.959207250955e-01,9.961705414166e-01,9.967784123152e-01,-4.780024396868e+03,-7.301286705949e+03,-1.698943702927e+03,6.621753662575e+09,2.836282941441e+09,6.265587714445e+09
3.841200000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.022942094497e+00,9.881639471895e-01,8.925600246887e-01,9.958891126760e-01,9.961402169018e-01,9.967508790408e-01,-2.103187164250e+03,-7.003238417848e+03,-1.159238754787e+03,6.621509032365e+09,2.836174707178e+09,6.265387034656e+09
3.841560000000e+07,0.000000000000e+00,0.000000000000e+00,0.000000000000e+00,1.037579100720e+00,9.881639471895e-01,8.886015805995e-01,9.958658426734e-01,9.961180370638e-01,9.967317163594e-01,5.215385570254e+02,-5.761119157207e+03,8.521539395351e+02,6.621328607465e+09,2.836095457366e+09,6.265247085984e+09
3.841920000000e+07,0.000000000000e+00,0.000000000000e+00,-2.174037718453e+02,1.036312171618e+00,9.855668776373e-01,8.853787702810e-01,9.958516922715e-01,9.961044987755e-01,9.967215111812e-01,3.380675820078e+03,-3.843003070267e+03,3.484222427231e+03,6.621218283766e+09,2.836046952160e+09,6.265172108610e+09
3.842280000000e+07,1.153474263126e+03,0.000000000000e+00,-1.437886811980e+04,1.028756328281e+00,9.840877313659e-01,8.757359601065e-01,9.958491967763e-01,9.961006578273e-01,9.967203460275e-01,-5.083468499221e+03,3.866083791958e+02,2.052632217670e+04,6.621197609173e+09,2.836032982517e+09,6.265162975662e+09
3.842640000000e+07,3.759316483875e+04,0.000000000000e+00,-3.459107101235e+04,1.028468636998e+00,9.782880850504e-01,8.710488122791e-01,9.958515838171e-01,9.961032879599e-01,9.967245410887e-01,2.179187581138e+04,5.152397012053e+03,4.071355019257e+04,6.621215048099e+09,2.836042105735e+09,6.265192744677e+09
3.843000000000e+07,5.806585064050e+04,0.000000000000e+00,-4.328883420939e+04,1.027375320879e+00,9.763137972337e-01,8.687890633825e-01,9.958536133532e-01,9.961053468279e-01,9.967280957983e-01,2.519433111843e+04,6.555445492229e+03,4.545503386386e+04,6.621229787591e+09,2.836049189693e+09,6.265217801620e+09
3.843360000000e+07,7.068886350372e+04,-1.293872918114e+03,-4.889059714365e+04,1.026105471434e+00,9.733400774510e-01,8.665716401782e-01,9.958553278983e-01,9.961074803805e-01,9.967313361677e-01,2.758993785683e+04,3.931761838442e+03,4.956318095594e+04,6.621242188443e+09,2.836056521510e+09,6.265240628393e+09
3.843720000000e+07,7.890459729611e+04,-2.863054960113e+03,-5.313462701313e+04,1.026105471434e+00,9.733400774510e-01,8.635232295691e-01,9.958567850592e-01,9.961090884957e-01,9.967342447921e-01,2.947686868004e+04,5.625433501457e+03,5.175512300332e+04,6.621252699303e+09,2.836061970318e+09,6.265261070514e+09
3.844080000000e+07,8.457726172544e+04,-3.522309534982e+03,-5.604383219677e+04,1.025072216053e+00,9.720055810449e-01,8.628986891695e-01,9.958580224109e-01,9.961104274448e-01,9.967368883593e-01,3.102202736915e+04,6.426680561308e+03,5.343137428609e+04,6.621261591534e+09,2.836066469011e+09,6.265279631440e+09
3.844440000000e+07,8.871812793625e+04,-4.045332746481e+03,-5.816938891817e+04,1.025072216053e+00,9.720055810449e-01,8.620205786844e-01,9.958590712899e-01,9.961115496738e-01,9.967393090111e-01,3.232485335081e+04,7.066387336985e+03,5.478572643537e+04,6.621269095250e+09,2.836070205747e+09,6.265296615192e+09
