# Observation File: centralHGUs.dat column names:
# -----------------------------------------------------------------------------
# Observation Name: time [s]
# -----------------------------------------------------------------------------
# Observation Name: Central Flume Outflow [mol/h]
# Region: Central_Flume_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Outflow [mol/h]
# Region: Central_Incised1_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Outflow [mol/h]
# Region: Central_Typ_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Outflow [mol/h]
# Region: Central_Wet_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Depth to Water [m]
# Region: Central_Incised1_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Depth to Water [m]
# Region: Central_Typ_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Depth to Water [m] 
# Region: Central_Wet_surf
# Functional: average
# Variable: surface-water_table_depth
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach saturation
# Region: Central_Incised1_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Saturation
# Region: Central_Typ_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Saturation 
# Region: Central_Wet_cell
# Functional: average
# Variable: saturation_liquid
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Exfiltration [mol/h]
# Region: Central_Incised1_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Exfiltration [mol/h]
# Region: Central_Typ_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Exfiltration [mol/h]
# Region: Central_Wet_surf
# Functional: extensive integral
# Variable: surface-surface_subsurface_flux
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Incised1 Reach Water Content [mol]
# Region: Central_Incised1_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Typical Reach Water Content [mol]
# Region: Central_Typ_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: Central Wet Reach Water Content [mol]
# Region: Central_Wet_cell
# Functional: extensive integral
# Variable: water_content
# Number of Vectors: 1
# -----------------------------------------------------------------------------
# Observation Name: AIMS Watershed Outflow [mol/h]
# Region: AIMS_watershed_out
# Functional: extensive integral
# Variable: surface-mass_flux
# Number of Vectors: 1
# =============================================================================
"time [s]","Central Flume Outflow [mol/h]","Central Incised1 Reach Outflow [mol/h]","Central Typical Reach Outflow [mol/h]","Central Wet Reach Outflow [mol/h]","Central Incised1 Reach Depth to Water [m]","Central Typical Reach Depth to Water [m]","Central Wet Reach Depth to Water [m] ","Central Incised1 Reach saturation","Central Typical Reach Saturation","Central Wet Reach Saturation ","Central Incised1 Reach Exfiltration [mol/h]","Central Typical Reach Exfiltration [mol/h]","Central Wet Reach Exfiltration [mol/h]","Central Incised1 Reach Water Content [mol]","Central Typical Reach Water Content [mol]","Central Wet Reach Water Content [mol]","AIMS Watershed Outflow [mol/h]"
2.058480000000e+07,-3.345482613107e+05,-3.842602881823e+05,0.000000000000e+00,1.706109007950e+05,9.504454766317e-01,1.140505290346e+00,8.649566307819e-01,9.953381572783e-01,9.912926798748e-01,9.964056657241e-01,2.213628546941e+05,1.384263572562e+04,1.583920446970e+05,1.369853646440e+10,4.319608796878e+09,1.407929133349e+10,-7.189006897897e+05
2.058840000000e+07,-3.375858585806e+05,-3.876562961738e+05,0.000000000000e+00,1.717372635755e+05,9.504454766317e-01,1.140505290346e+00,8.622544548856e-01,9.953390732747e-01,9.912926541283e-01,9.964073059636e-01,2.202682104098e+05,1.395508361503e+04,1.582612414974e+05,1.369855070747e+10,4.319608578847e+09,1.407931768482e+10,-7.242388476631e+05
2.059200000000e+07,-3.348743044640e+05,-3.848940189330e+05,0.000000000000e+00,1.672297034061e+05,9.499661532668e-01,1.140505290346e+00,8.622544548856e-01,9.953381052946e-01,9.912904177653e-01,9.964070260961e-01,2.127808604126e+05,1.327016910721e+04,1.513456279070e+05,1.369853532255e+10,4.319597927684e+09,1.407931281589e+10,-7.184290755578e+05
2.059560000000e+07,-3.240284163227e+05,-3.733390480763e+05,0.000000000000e+00,1.562675857527e+05,9.505491169644e-01,1.141111418140e+00,8.624484643953e-01,9.953341475563e-01,9.912846318955e-01,9.964037326387e-01,1.991931714020e+05,1.189004119446e+04,1.381607056503e+05,1.369847289889e+10,4.319570527868e+09,1.407925895157e+10,-6.970647863305e+05
2.059920000000e+07,-2.274212779621e+05,-2.690188829214e+05,0.000000000000e+00,5.459741683721e+04,9.579033238971e-01,1.145816877018e+00,8.748335202012e-01,9.952965292438e-01,9.912385450579e-01,9.963663577515e-01,5.060418109331e+04,-1.382138910020e+03,-3.097028863226e+03,1.369788063844e+10,4.319352808380e+09,1.407865087400e+10,-5.061688164100e+05
2.060280000000e+07,-1.216864583646e+05,-1.486277168847e+05,0.000000000000e+00,1.001167179622e+04,9.637790620256e-01,1.163174393083e+00,8.931620889129e-01,9.952407331269e-01,9.911695977920e-01,9.963078305487e-01,-4.003953775111e+04,-6.160574050465e+03,-4.591099183583e+04,1.369700263405e+10,4.319027381317e+09,1.407770011096e+10,-2.796493949771e+05
2.060640000000e+07,-3.181678015936e+04,-3.914812373090e+04,0.000000000000e+00,1.350212674469e+03,9.781652734856e-01,1.187813009716e+00,9.181157909919e-01,9.951678039895e-01,9.910794232484e-01,9.962289392816e-01,-1.185679199772e+05,-1.175388185509e+04,-7.128524798750e+04,1.369585526695e+10,4.318601952407e+09,1.407642077293e+10,-9.484197178937e+04
2.061000000000e+07,-3.780713028996e+04,-4.368431243330e+04,0.000000000000e+00,6.055013093600e+03,9.823105577068e-01,1.189117768088e+00,9.211806811764e-01,9.951291331079e-01,9.910290896290e-01,9.961885674942e-01,-3.960766891433e+03,-1.544633393351e+03,-2.584145965447e+04,1.369524616287e+10,4.318364553814e+09,1.407576552528e+10,-5.849630950945e+04
2.061360000000e+07,-8.636633696826e+03,-4.744911804515e+03,0.000000000000e+00,1.967059907714e+03,9.929912073402e-01,1.194402672411e+00,9.338680138079e-01,9.950771735675e-01,9.909641467878e-01,9.961345292805e-01,-3.727639562336e+04,-5.831738571964e+03,-5.294393304337e+04,1.369442851726e+10,4.318058302595e+09,1.407488925483e+10,-1.135490809348e+04
2.061720000000e+07,-4.377430384172e+03,-2.937076534340e+03,0.000000000000e+00,1.746281429504e+03,1.003075166975e+00,1.203147930836e+00,9.510273584840e-01,9.950243060330e-01,9.908983407938e-01,9.960796610955e-01,-4.118263429211e+04,-7.524295986122e+03,-5.852322746793e+04,1.369359677905e+10,4.317747956287e+09,1.407399955715e+10,-4.807530731902e+02
2.062080000000e+07,-7.131139781153e+03,-3.656478171838e+03,0.000000000000e+00,2.517870752615e+03,1.004338942706e+00,1.210693161810e+00,9.534849325524e-01,9.949862876879e-01,9.908489922578e-01,9.960403989629e-01,-1.398278278288e+04,-6.177232942145e+03,-4.410886010425e+04,1.369299803897e+10,4.317515192093e+09,1.407336226049e+10,0.000000000000e+00
2.062440000000e+07,-1.464478397619e+04,-6.758381958692e+03,0.000000000000e+00,1.190449582949e+04,1.002125807633e+00,1.210693161810e+00,9.549772176013e-01,9.949680521716e-01,9.908211264653e-01,9.960214133436e-01,2.097125112600e+04,-2.015930303810e+03,-1.903030251835e+04,1.369270957945e+10,4.317383642378e+09,1.407305297888e+10,0.000000000000e+00
2.062800000000e+07,-3.342577935662e+04,-4.036221067094e+04,0.000000000000e+00,2.000676678944e+04,9.993565541916e-01,1.212007856127e+00,9.503048701566e-01,9.949631660142e-01,9.908096209562e-01,9.960172266624e-01,8.134849354423e+04,2.264030122451e+03,1.817979535628e+04,1.369263093325e+10,4.317329182244e+09,1.407298326823e+10,-2.627905161238e+00
2.063160000000e+07,-4.869424831300e+04,-6.624255012015e+04,0.000000000000e+00,3.233729400812e+04,9.936740809840e-01,1.209109040505e+00,9.446527286689e-01,9.949676834760e-01,9.908090226903e-01,9.960227109485e-01,1.166984184237e+05,5.806097166195e+03,4.853843930603e+04,1.369270005609e+10,4.317326139680e+09,1.407307042215e+10,-3.498592153516e+03
2.063520000000e+07,-6.860992728203e+04,-9.393067253957e+04,0.000000000000e+00,4.931630345613e+04,9.905931905269e-01,1.204581386719e+00,9.419823415563e-01,9.949762089397e-01,9.908124160563e-01,9.960310612574e-01,1.264490677790e+05,8.332139749463e+03,7.577222202343e+04,1.369283209893e+10,4.317341896421e+09,1.407320400822e+10,-5.691604001024e+04
2.063880000000e+07,-1.111205134463e+05,-1.317334310018e+05,0.000000000000e+00,5.479361206425e+04,9.886296942294e-01,1.203516409624e+00,9.370390715519e-01,9.949832490526e-01,9.908154855840e-01,9.960386852182e-01,1.488806560958e+05,9.428506407338e+03,8.629086256958e+04,1.369294124049e+10,4.317356141560e+09,1.407332610219e+10,-1.468060741433e+05
2.064240000000e+07,-1.524368191308e+05,-1.787638441170e+05,0.000000000000e+00,5.864866753896e+04,9.868158168507e-01,1.201337784521e+00,9.346609471503e-01,9.949896951982e-01,9.908182377099e-01,9.960457939301e-01,1.571997522074e+05,1.036491078899e+04,9.349555651654e+04,1.369304133531e+10,4.317368918180e+09,1.407344003686e+10,-2.334450960757e+05
2.064600000000e+07,-1.674128638615e+05,-1.982324845668e+05,0.000000000000e+00,6.035373392824e+04,9.863953249818e-01,1.200926172905e+00,9.314081114944e-01,9.949958363336e-01,9.908208238946e-01,9.960525659735e-01,1.613864444550e+05,1.082353474698e+04,9.829717876149e+04,1.369313678734e+10,4.317380930276e+09,1.407354863791e+10,-3.006895291750e+05
2.064960000000e+07,-1.814523003071e+05,-2.167542457786e+05,0.000000000000e+00,6.261048945489e+04,9.848771482443e-01,1.200926172905e+00,9.302275313399e-01,9.950015583498e-01,9.908231865235e-01,9.960589047465e-01,1.670088824047e+05,1.142817270442e+04,1.042478259604e+05,1.369322585602e+10,4.317391912672e+09,1.407365038854e+10,-4.077731333563e+05
2.065320000000e+07,-1.871040915926e+05,-2.240734500651e+05,0.000000000000e+00,6.377255445003e+04,9.843573198251e-01,1.197913153857e+00,9.282540373302e-01,9.950070574892e-01,9.908254444216e-01,9.960651410494e-01,1.699705237086e+05,1.168160944585e+04,1.052736984336e+05,1.369331152595e+10,4.317402417811e+09,1.407375055432e+10,-4.499846741036e+05
2.065680000000e+07,-1.930302709097e+05,-2.314016311710e+05,0.000000000000e+00,6.986737974153e+04,9.838207028217e-01,1.197091258324e+00,9.250285349046e-01,9.950122933516e-01,9.908279899725e-01,9.960716767929e-01,1.734003647506e+05,9.981014799624e+03,9.957564287739e+04,1.369339317890e+10,4.317414302333e+09,1.407385562888e+10,-4.847461520723e+05
2.066040000000e+07,-2.062868957387e+05,-2.439119434687e+05,0.000000000000e+00,1.023254903502e+05,9.836587984585e-01,1.195323691490e+00,9.224217527974e-01,9.950172573758e-01,9.908304307632e-01,9.960775651122e-01,1.768177610251e+05,1.015401810717e+04,1.089448683926e+05,1.369347068285e+10,4.317425688966e+09,1.407395030480e+10,-5.133266788219e+05
2.066400000000e+07,-2.226919141974e+05,-2.594110667781e+05,0.000000000000e+00,1.145726935928e+05,9.820907108978e-01,1.195323691490e+00,9.201179837176e-01,9.950220303935e-01,9.908327530602e-01,9.960831124571e-01,1.791535083829e+05,1.048015947038e+04,1.135730443715e+05,1.369354526409e+10,4.317436528139e+09,1.407403955999e+10,-5.333980766075e+05
2.066760000000e+07,-2.386379681449e+05,-2.757354668602e+05,0.000000000000e+00,1.205638991728e+05,9.805216381258e-01,1.193723895222e+00,9.177258596262e-01,9.950266259320e-01,9.908349692713e-01,9.960883604882e-01,1.812859622062e+05,1.076550350475e+04,1.175579215435e+05,1.369361712188e+10,4.317446871054e+09,1.407412406505e+10,-5.531299689156e+05
2.067120000000e+07,-2.512486118220e+05,-2.896187329414e+05,0.000000000000e+00,1.248069633080e+05,9.803567401911e-01,1.192871214054e+00,9.163957198928e-01,9.950310562855e-01,9.908370858876e-01,9.960933448003e-01,1.832423965140e+05,1.102786089543e+04,1.210044288284e+05,1.369368643877e+10,4.317456752647e+09,1.407420437572e+10,-5.711987211856e+05
2.067480000000e+07,-2.593762925705e+05,-2.990120107463e+05,0.000000000000e+00,1.272479206912e+05,9.802163361501e-01,1.191739964128e+00,9.150257869353e-01,9.950350160455e-01,9.908387288884e-01,9.960977732019e-01,1.830546735928e+05,1.119794705855e+04,1.222904628937e+05,1.369374839713e+10,4.317464407146e+09,1.407427571831e+10,-5.845627836972e+05
2.067840000000e+07,-2.426099708587e+05,-2.813087369996e+05,0.000000000000e+00,1.043721418418e+05,9.812599794596e-01,1.193609882380e+00,9.164218662423e-01,9.950300133781e-01,9.908296075900e-01,9.960931083245e-01,1.459648818141e+05,8.454462845966e+03,8.746677004259e+04,1.369366937198e+10,4.317421274907e+09,1.407419932267e+10,-5.474735196727e+05
2.068200000000e+07,-1.991844566228e+05,-2.343439718332e+05,0.000000000000e+00,6.357582174783e+04,9.827231512231e-01,1.196172664245e+00,9.199707056898e-01,9.950130305713e-01,9.908058531732e-01,9.960762490533e-01,9.255202021652e+04,4.965228290586e+03,3.749588849365e+04,1.369340193554e+10,4.317309142011e+09,1.407392488506e+10,-4.544680421382e+05
2.068560000000e+07,-1.272855206323e+05,-1.532751291113e+05,0.000000000000e+00,2.010429172255e+04,9.880790986345e-01,1.203227373473e+00,9.281346456486e-01,9.949768299044e-01,9.907585244019e-01,9.960384004148e-01,6.565942691894e+03,-2.293456281653e+02,-2.001226619792e+04,1.369283224911e+10,4.317085811058e+09,1.407330985687e+10,-2.957795557420e+05
2.068920000000e+07,-5.736427683568e+04,-7.041443942644e+04,0.000000000000e+00,5.603360416504e+03,9.947634220335e-01,1.209675761944e+00,9.422029602750e-01,9.949275575431e-01,9.906949810207e-01,9.959849863028e-01,-5.954864784421e+04,-5.738462701295e+03,-4.561711330393e+04,1.369205697211e+10,4.316786103393e+09,1.407244311165e+10,-1.390948175996e+05
2.069280000000e+07,-1.228050774916e+04,-8.098165369722e+03,0.000000000000e+00,1.629683050208e+03,1.007470941604e+00,1.223080827599e+00,9.561299146132e-01,9.948668576345e-01,9.906184067274e-01,9.959195337009e-01,-9.136808888687e+04,-8.842651469902e+03,-6.667006902870e+04,1.369110212723e+10,4.316424975361e+09,1.407138227636e+10,-3.899151013863e+04
2.069640000000e+07,-1.514665998645e+04,-1.276981121918e+04,0.000000000000e+00,7.477692228017e+03,1.008306134645e+00,1.223080827599e+00,9.527965370054e-01,9.948436871726e-01,9.905854724829e-01,9.958954340054e-01,1.368268014899e+04,-3.758791409361e+03,-2.301142488156e+04,1.369073716455e+10,4.316269786182e+09,1.407099129869e+10,-1.575652325879e+04
2.070000000000e+07,-4.859731218752e+03,-3.137038024351e+03,0.000000000000e+00,1.851324126717e+03,1.016106880910e+00,1.226692173168e+00,9.624796299888e-01,9.947897613776e-01,9.905179610715e-01,9.958386804510e-01,-5.722358301920e+04,-8.897914007644e+03,-6.390198799542e+04,1.368988878269e+10,4.315951355539e+09,1.407007099777e+10,-1.966741964815e+03
2.070360000000e+07,0.000000000000e+00,-1.737794054665e+03,0.000000000000e+00,1.263721322608e+03,1.020702290001e+00,1.232676409808e+00,9.746683030129e-01,9.947321292943e-01,9.904461213807e-01,9.957779071423e-01,-7.022852930252e+04,-1.006679941453e+04,-7.263042473679e+04,1.368898230731e+10,4.315612522146e+09,1.406908619167e+10,0.000000000000e+00
2.070720000000e+07,-4.375320254156e+03,-3.009372447495e+03,0.000000000000e+00,2.292957643564e+03,1.020827740803e+00,1.233469829903e+00,9.779221046623e-01,9.946989443936e-01,9.904015854290e-01,9.957431725392e-01,-2.167416146833e+04,-8.133580974827e+03,-4.913170655434e+04,1.368845980462e+10,4.315402473850e+09,1.406852249067e+10,0.000000000000e+00
2.071080000000e+07,-9.985091079951e+03,-4.388835274484e+03,0.000000000000e+00,7.473072195674e+03,1.023513900584e+00,1.232515927050e+00,9.770470688868e-01,9.946810561883e-01,9.903741885636e-01,9.957245189815e-01,1.102685343420e+04,-5.370849457517e+03,-3.093770315282e+04,1.368817721061e+10,4.315273160822e+09,1.406821878209e+10,0.000000000000e+00
2.071440000000e+07,-1.905951343744e+04,-9.536796459180e+03,0.000000000000e+00,1.752696489504e+04,1.019998604347e+00,1.230448221432e+00,9.714561693662e-01,9.946789019777e-01,9.903640184500e-01,9.957217645154e-01,4.428046703522e+04,-1.335068981561e+03,-1.161038393328e+03,1.368814135111e+10,4.315224994132e+09,1.406817235331e+10,0.000000000000e+00
2.071800000000e+07,-4.083493399206e+04,-5.081482080950e+04,0.000000000000e+00,2.670830145942e+04,1.016031971451e+00,1.229321817023e+00,9.654848624659e-01,9.946883927702e-01,9.903684703950e-01,9.957320484711e-01,1.040571825191e+05,2.792779153202e+03,3.621792185489e+04,1.368828856348e+10,4.315245719347e+09,1.406833710903e+10,-1.010450018265e+03
2.072160000000e+07,-5.061594764844e+04,-7.024864890096e+04,0.000000000000e+00,4.074515523557e+04,1.013720225963e+00,1.224514866800e+00,9.606516766174e-01,9.946980439151e-01,9.903733558482e-01,9.957419786888e-01,1.145992385359e+05,4.283920514359e+03,5.439972780517e+04,1.368843844271e+10,4.315268482380e+09,1.406849627672e+10,-1.405729811060e+04
2.072520000000e+07,-5.983321509593e+04,-8.414039719669e+04,0.000000000000e+00,4.750069782088e+04,1.010451934729e+00,1.223431093091e+00,9.608489302963e-01,9.947082823553e-01,9.903779063799e-01,9.957512464097e-01,1.048718412014e+05,5.478024234869e+03,6.401612961287e+04,1.368859746973e+10,4.315289684055e+09,1.406864486657e+10,-7.137328255042e+04
2.072880000000e+07,-9.674472484992e+04,-1.130187180793e+05,0.000000000000e+00,5.070737912407e+04,1.010451934729e+00,1.223031109299e+00,9.586149656099e-01,9.947171484733e-01,9.903821966637e-01,9.957600075159e-01,1.253393540781e+05,6.331179858881e+03,7.115326582854e+04,1.368873538193e+10,4.315309682104e+09,1.406878546304e+10,-1.415242922796e+05
2.073240000000e+07,-1.346471855878e+05,-1.557899193238e+05,0.000000000000e+00,5.332732921043e+04,1.009148654078e+00,1.223031109299e+00,9.527641417853e-01,9.947254998711e-01,9.903862304618e-01,9.957682827484e-01,1.324305852869e+05,7.115531339917e+03,7.784141804246e+04,1.368886545029e+10,4.315328497272e+09,1.406891836910e+10,-2.096899593860e+05
2.073600000000e+07,-1.484935459413e+05,-1.749939344168e+05,0.000000000000e+00,5.498297426426e+04,1.007013258103e+00,1.223031109299e+00,9.508931668518e-01,9.947335065098e-01,9.903900930542e-01,9.957762794601e-01,1.370689605319e+05,7.619663046317e+03,8.144883420866e+04,1.368899027852e+10,4.315346523178e+09,1.406904687125e+10,-2.478587603579e+05
2.073960000000e+07,-1.547104827401e+05,-1.836265992970e+05,0.000000000000e+00,5.594334295217e+04,1.006312806919e+00,1.223031109299e+00,9.475830269572e-01,9.947413115028e-01,9.903938535802e-01,9.957841355511e-01,1.397516189905e+05,7.912684280067e+03,8.314746928526e+04,1.368911204339e+10,4.315364080664e+09,1.406917316988e+10,-2.740684579507e+05
2.074320000000e+07,-1.622072457752e+05,-1.934198039836e+05,0.000000000000e+00,5.746739062062e+04,1.005302308094e+00,1.221010345489e+00,9.445857893784e-01,9.947487950665e-01,9.903974485369e-01,9.957916579594e-01,1.439447976017e+05,8.372890569720e+03,8.757086422017e+04,1.368922891683e+10,4.315380878466e+09,1.406929416183e+10,-3.559991159833e+05
2.074680000000e+07,-1.679393402616e+05,-2.004496534143e+05,0.000000000000e+00,5.890554724119e+04,1.003786951818e+00,1.220102384517e+00,9.431178913168e-01,9.947559746232e-01,9.904008913751e-01,9.957988634663e-01,1.477885022376e+05,8.793466030991e+03,9.162628116428e+04,1.368934115759e+10,4.315396978474e+09,1.406941012824e+10,-4.085934598979e+05
2.075040000000e+07,-1.717227532113e+05,-2.049888592925e+05,0.000000000000e+00,5.997633887652e+04,1.003643519151e+00,1.219532625410e+00,9.393172112584e-01,9.947629363068e-01,9.904042274302e-01,9.958058386627e-01,1.504666295720e+05,9.085049651676e+03,9.452684720472e+04,1.368945007314e+10,4.315412590062e+09,1.406952243961e+10,-4.302511209330e+05
2.075400000000e+07,-1.750875879957e+05,-2.089831537140e+05,0.000000000000e+00,6.102962056018e+04,1.001987472182e+00,1.219532625410e+00,9.379868733709e-01,9.947696981287e-01,9.904074663072e-01,9.958127605217e-01,1.528827987623e+05,9.346004264298e+03,9.459924910992e+04,1.368955593422e+10,4.315427756777e+09,1.406963392365e+10,-4.475136554336e+05
2.075760000000e+07,-1.787626852936e+05,-2.130377115738e+05,0.000000000000e+00,6.534565273183e+04,1.001987472182e+00,1.218926497615e+00,9.363074300599e-01,9.947762740081e-01,9.904106150634e-01,9.958200367106e-01,1.550960037399e+05,9.580950388449e+03,8.803785452131e+04,1.368965894989e+10,4.315442510931e+09,1.406975113305e+10,-4.607684741744e+05
2.076120000000e+07,-1.851699259521e+05,-2.189514978734e+05,0.000000000000e+00,8.241079515494e+04,1.001566069773e+00,1.218514886000e+00,9.328295720130e-01,9.947826043703e-01,9.904136008057e-01,9.958267413810e-01,1.562120919559e+05,9.747513362275e+03,9.446647563581e+04,1.368975817286e+10,4.315456508008e+09,1.406985918355e+10,-4.721892515299e+05
2.076480000000e+07,-1.830995521951e+05,-2.149990702829e+05,0.000000000000e+00,8.097238859460e+04,9.978297456018e-01,1.218926497615e+00,9.315852261930e-01,9.947835348842e-01,9.904101671544e-01,9.958278562058e-01,1.357925630602e+05,8.269451824485e+03,7.708765806465e+04,1.368977252604e+10,4.315440240680e+09,1.406987648965e+10,-4.565989980098e+05
2.076840000000e+07,-1.757600354728e+05,-2.058089602891e+05,0.000000000000e+00,7.233623031716e+04,9.983489367998e-01,1.220294429571e+00,9.318525574417e-01,9.947809390713e-01,9.904024965033e-01,9.958253103187e-01,1.206148467283e+05,7.045767418786e+03,6.403485581114e+04,1.368973147712e+10,4.315404013069e+09,1.406983444453e+10,-4.277650994502e+05
2.077200000000e+07,-1.158464917465e+05,-1.374999450623e+05,0.000000000000e+00,2.315886732692e+04,1.006119164516e+00,1.223172098912e+00,9.430672850667e-01,9.947506218077e-01,9.903614495046e-01,9.957930669480e-01,5.990369242247e+03,-1.516643355084e+03,-1.901151710801e+04,1.368925452665e+10,4.315210417424e+09,1.406931045737e+10,-2.819888593427e+05
2.077560000000e+07,-9.661400785567e+04,-1.151494808763e+05,0.000000000000e+00,2.590427306234e+04,1.007532351093e+00,1.231823571329e+00,9.434169456736e-01,9.947350023851e-01,9.903376218865e-01,9.957762043438e-01,5.038740217817e+04,8.786787247390e+02,1.448674415149e+04,1.368900867137e+10,4.315098070474e+09,1.406903663758e+10,-2.133059007571e+05
2.077920000000e+07,-3.504816719321e+04,-4.130847024613e+04,0.000000000000e+00,5.102048398343e+03,1.012884308081e+00,1.237203570095e+00,9.569433296196e-01,9.946873380925e-01,9.902750042995e-01,9.957236141488e-01,-7.669155412265e+04,-7.623318453549e+03,-5.273798954598e+04,1.368825890691e+10,4.314802778097e+09,1.406818340703e+10,-9.217175844872e+04
2.078280000000e+07,-1.898619434716e+04,-1.906550770645e+04,0.000000000000e+00,6.544887852907e+03,1.016531488420e+00,1.250784590859e+00,9.668753922461e-01,9.946513385890e-01,9.902266431881e-01,9.956844026606e-01,-3.606511735849e+04,-6.549484219416e+03,-3.977148982747e+04,1.368769254520e+10,4.314574793850e+09,1.406754778635e+10,-4.517428514941e+04
2.078640000000e+07,-5.753055039124e+03,-3.944430268620e+03,0.000000000000e+00,4.253201060095e+03,1.023289211356e+00,1.265336841964e+00,9.781573448677e-01,9.945987746310e-01,9.901603168947e-01,9.956283494610e-01,-6.291408812444e+04,-8.901665532342e+03,-6.201750649337e+04,1.368686588170e+10,4.314262004192e+09,1.406663941270e+10,-1.144139768695e+04
2.079000000000e+07,-1.702442208782e+04,-1.083469968894e+04,0.000000000000e+00,1.393012817775e+04,1.017144070729e+00,1.260901385903e+00,9.686171943347e-01,9.945979778621e-01,9.901526320378e-01,9.956278658256e-01,5.665344285933e+04,-1.969067474407e+03,-2.946227306292e+03,1.368685276092e+10,4.314225832143e+09,1.406663082685e+10,-3.967717582660e+03
2.079360000000e+07,-2.069884807978e+04,-2.019780746839e+04,0.000000000000e+00,1.312322856671e+04,1.023336652756e+00,1.268864233539e+00,9.730466401891e-01,9.945769548798e-01,9.901213614957e-01,9.956049028683e-01,-7.191062119776e+02,-4.475733741143e+03,-2.592177412851e+04,1.368652108017e+10,4.314078237937e+09,1.406625723432e+10,-4.022719420849e+03
2.079720000000e+07,-1.541219090064e+04,-1.381160228798e+04,0.000000000000e+00,1.237157635765e+04,1.023572193308e+00,1.269651016302e+00,9.744258453478e-01,9.945578457273e-01,9.900923640900e-01,9.955841015927e-01,3.663127371125e+03,-4.591042165155e+03,-2.577579700559e+04,1.368621974590e+10,4.313941431810e+09,1.406591930783e+10,-1.851725547192e+03
2.080080000000e+07,-2.310619902670e+04,-2.448134380875e+04,0.000000000000e+00,1.882731884324e+04,1.026512671585e+00,1.269106392130e+00,9.719125307026e-01,9.945511713098e-01,9.900778623959e-01,9.955766838608e-01,4.233563623609e+04,-2.043936042004e+03,-2.391994536683e+03,1.368611361970e+10,4.313872927592e+09,1.406579811262e+10,-3.694976736438e+03
2.080440000000e+07,-4.040041092614e+04,-5.156445019089e+04,0.000000000000e+00,3.563345251942e+04,1.023135949035e+00,1.268230979446e+00,9.678547719808e-01,9.945577489692e-01,9.900781362568e-01,9.955822046798e-01,7.673827569298e+04,1.452423322364e+03,3.673383230632e+04,1.368621543835e+10,4.313874021944e+09,1.406588616086e+10,-2.415113814340e+04
2.080800000000e+07,-6.485147379102e+04,-7.944704692013e+04,0.000000000000e+00,4.597687473259e+04,1.020047633490e+00,1.265342929804e+00,9.662700513962e-01,9.945677904327e-01,9.900833021021e-01,9.955917228407e-01,1.065588582740e+05,3.547225769508e+03,5.778848770452e+04,1.368637187126e+10,4.313898161462e+09,1.406603900863e+10,-7.842951273757e+04
2.081160000000e+07,-1.051927186514e+05,-1.203057757112e+05,0.000000000000e+00,4.979119830624e+04,1.019484552670e+00,1.263031427840e+00,9.626175587134e-01,9.945771266233e-01,9.900881714259e-01,9.956006467650e-01,1.169387758505e+05,4.617338123100e+03,6.627714517842e+04,1.368651750450e+10,4.313920922242e+09,1.406618242720e+10,-1.604456710805e+05
2.081520000000e+07,-1.278760669021e+05,-1.487246990906e+05,0.000000000000e+00,5.181030737663e+04,1.019282017610e+00,1.261798908671e+00,9.597779747383e-01,9.945860671741e-01,9.900928361868e-01,9.956091569195e-01,1.224342076540e+05,5.291508483970e+03,7.209525851150e+04,1.368665712884e+10,4.313942742038e+09,1.406631930481e+10,-2.146808165976e+05
